STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
744860,94789, 20130524,   59.8,24,   56.5,24, 1008.7,20, 1007.7,24,   6.8,24,  12.5,24,  22.0,  28.9,   71.1 ,  48.9 , 0.13G,999.9, 010000,
744860,94789, 20130525,   49.1,24,   41.2,24, 1013.1,24, 1012.2,24,   9.3,24,  17.4,24,  28.9,  40.0,   69.1 ,  45.0 , 0.13G,999.9, 010000,
744860,94789, 20130526,   56.6,24,   34.5,24, 1016.1,24, 1015.3,24,  10.0,24,  18.7,24,  26.0,  34.0,   68.0 ,  45.0 , 0.03G,999.9, 010000,
744860,94789, 20130527,   59.8,24,   36.7,24, 1022.7,24, 1021.9,24,  10.0,24,  10.2,24,  18.1,  21.0,   70.0 ,  48.0 , 0.00G,999.9, 000000,
744860,94789, 20130528,   58.5,24,   50.0,24, 1022.6,24, 1021.8,24,   9.0,24,   5.3,24,   8.9, 999.9,   70.0 ,  48.0 , 0.00G,999.9, 010000,
744860,94789, 20130529,   62.7,24,   58.5,24, 1019.2,20, 1018.6,24,   7.2,24,   3.6,24,   9.9, 999.9,   75.0 ,  53.1 , 0.54G,999.9, 010000,
744860,94789, 20130530,   72.3,24,   62.8,24, 1019.1,24, 1018.3,24,   9.7,24,   8.0,24,  17.1, 999.9,   86.0 ,  55.9 , 0.00G,999.9, 000000,
744860,94789, 20130531,   73.0,24,   63.3,24, 1019.1,24, 1018.3,24,   9.7,24,   7.5,24,  17.1, 999.9,   86.0 ,  63.0 , 0.00G,999.9, 000000,
744860,94789, 20130601,   70.9,24,   63.0,24, 1016.1,24, 1015.4,24,  10.0,24,   9.3,24,  20.0,  28.0,   84.0 ,  64.0 , 0.00G,999.9, 000000,
744860,94789, 20130602,   67.8,24,   61.9,24, 1012.0,24, 1011.2,24,   9.7,24,  12.2,24,  18.1,  24.1,   79.0 ,  63.0 , 0.00G,999.9, 000000,
744860,94789, 20130603,   67.2,24,   63.8,24, 1010.4,20, 1009.8,24,   7.8,24,   7.1,24,  13.0, 999.9,   75.9 ,  62.1 , 0.11G,999.9, 010010,
744860,94789, 20130604,   67.4,24,   45.9,24, 1014.5,24, 1013.8,24,  10.0,24,  11.1,24,  18.1,  22.0,   75.9 ,  59.0 , 0.27G,999.9, 000000,
744860,94789, 20130605,   65.3,24,   41.2,24, 1020.9,24, 1020.1,24,  10.0,24,   9.1,24,  14.0,  17.1,   75.9 ,  57.0 , 0.00G,999.9, 000000,
744860,94789, 20130606,   62.9,24,   54.9,24, 1020.1,21, 1019.5,24,  10.0,24,   7.3,24,  15.0, 999.9,   71.1 ,  57.0 , 0.00G,999.9, 010000,
744860,94789, 20130607,   61.8,24,   59.8,24, 1013.0,19, 1012.3,24,   5.6,24,  11.1,24,  17.1,  22.9,   71.1 ,  57.9 , 0.31G,999.9, 010000,
744860,94789, 20130608,   65.3,24,   59.2,24, 1010.8,15, 1007.5,24,   7.1,24,  11.9,24,  18.1,  22.0,   75.9 ,  57.0 , 4.11G,999.9, 010000,
744860,94789, 20130609,   70.1,24,   58.8,24, 1019.7,24, 1018.9,24,  10.0,24,   6.6,24,  14.0, 999.9,   78.1 ,  57.0 , 0.38G,999.9, 000000,
744860,94789, 20130610,   65.9,24,   62.2,24, 1020.0,20, 1019.0,24,   7.2,24,   7.1,24,  18.1,  27.0,   78.1 ,  63.0 , 0.00G,999.9, 010000,
744860,94789, 20130611,   71.1,24,   64.7,24, 1006.8,18, 1006.8,24,   6.8,24,  13.1,24,  21.0,  29.9,   81.0 ,  63.0 , 1.40G,999.9, 110010,
744860,94789, 20130612,   72.3,24,   53.8,24, 1007.6,24, 1006.9,24,  10.0,24,  15.4,24,  21.0,  28.9,   81.0 ,  64.9 , 0.02G,999.9, 000000,
744860,94789, 20130613,   65.6,24,   56.4,24, 1007.1,21, 1006.1,24,   9.4,24,   9.1,24,  20.0,  29.9,   78.1 ,  61.0 , 0.00G,999.9, 010010,
744860,94789, 20130614,   60.6,24,   53.1,24, 1005.1,23, 1003.8,24,   8.2,24,  14.0,24,  21.0,  32.1,   72.0 ,  54.0 , 1.14G,999.9, 010000,
744860,94789, 20130615,   70.1,24,   52.4,24, 1013.6,24, 1012.8,24,  10.0,24,   7.9,24,  15.0,  20.0,   82.0 ,  54.0 , 0.15G,999.9, 000000,
744860,94789, 20130616,   69.5,24,   59.5,24, 1013.4,24, 1012.6,24,  10.0,24,   7.9,24,  22.0,  27.0,   82.0 ,  62.1 , 0.00G,999.9, 000000,
744860,94789, 20130617,   73.6,24,   64.9,24, 1011.7,24, 1010.9,24,   9.9,24,   9.3,24,  20.0, 999.9,   82.0 ,  62.1 , 0.00G,999.9, 010010,
744860,94789, 20130618,   70.4,24,   64.6,24, 1011.9,24, 1011.1,24,   8.7,24,   5.0,24,  11.1, 999.9,   82.0 ,  64.9 , 0.13G,999.9, 010000,
744860,94789, 20130619,   68.1,24,   54.4,24, 1015.3,22, 1014.0,24,  10.0,24,   8.6,24,  14.0,  21.0,   78.1 ,  60.1 , 0.20G,999.9, 010000,
744860,94789, 20130620,   66.8,24,   55.1,24, 1023.6,24, 1022.8,24,  10.0,24,   9.0,24,  17.1,  20.0,   77.0 ,  59.0 , 0.00G,999.9, 000000,
744860,94789, 20130621,   68.2,24,   54.9,24, 1025.8,24, 1025.0,24,  10.0,24,  10.1,24,  17.1,  22.0,   75.9 ,  59.0 , 0.00G,999.9, 000000,
744860,94789, 20130622,   68.2,24,   58.5,24, 1024.5,24, 1023.7,24,  10.0,24,   8.7,24,  15.0, 999.9,   77.0 ,  59.0 , 0.00G,999.9, 000000,
744860,94789, 20130623,   71.5,24,   63.3,24, 1021.7,24, 1020.9,24,  10.0,24,   9.7,24,  19.0,  26.0,   80.1 ,  61.0 , 0.00G,999.9, 000000,
744860,94789, 20130624,   76.4,24,   69.7,24, 1017.4,20, 1016.8,24,   7.7,24,   9.4,24,  15.9, 999.9,   90.0 ,  64.9 , 0.03G,999.9, 010010,
744860,94789, 20130625,   79.7,24,   65.8,24, 1014.1,24, 1013.3,24,  10.0,24,   8.8,24,  15.9,  22.9,   91.0 ,  70.0 , 0.00G,999.9, 000000,
744860,94789, 20130626,   79.9,24,   66.5,24, 1010.1,24, 1009.3,24,  10.0,24,  10.8,24,  15.0,  22.0,   91.0 ,  70.0 , 0.00G,999.9, 010010,
744860,94789, 20130627,   76.2,24,   70.2,24, 1008.4,23, 1007.7,24,   8.5,24,   5.8,24,  15.0, 999.9,   84.9 ,  71.1 , 0.10G,999.9, 010000,
744860,94789, 20130628,   75.5,24,   69.6,24, 1000.7,22, 1000.2,24,   9.4,24,  12.6,24,  19.0,  27.0,   84.0 ,  71.1 , 0.13G,999.9, 010010,
744860,94789, 20130629,   74.3,24,   67.8,24, 1001.6,24, 1000.8,24,   9.7,24,  10.2,24,  22.0,  27.0,   82.0 ,  69.1 , 0.00G,999.9, 010000,
744860,94789, 20130630,   73.3,24,   69.7,24, 1007.6,15, 1007.8,24,   7.0,24,   8.2,24,  15.0, 999.9,   81.0 ,  69.1 , 0.00G,999.9, 010000,
744860,94789, 20130701,   72.8,24,   70.2,24, 1014.5,14, 1013.7,24,   3.8,24,  10.0,24,  17.1,  21.0,   81.0 ,  69.1 , 0.02G,999.9, 010010,
744860,94789, 20130702,   73.4,24,   70.1,24, 1019.8,14, 1018.7,24,   6.6,24,  11.5,24,  15.9, 999.9,   79.0 ,  71.1 , 0.98G,999.9, 010000,
744860,94789, 20130703,   74.4,24,   70.3,24, 1023.4,23, 1022.6,24,   9.7,24,   8.6,24,  18.1,  21.0,   81.0 ,  70.0 , 0.25G,999.9, 010010,
744860,94789, 20130704,   76.8,24,   71.5,24, 1023.4,21, 1022.9,24,   9.5,24,   8.4,24,  15.0, 999.9,   84.0 ,  70.0 , 0.09G,999.9, 010000,
744860,94789, 20130705,   78.8,24,   71.7,24, 1022.5,24, 1021.7,24,  10.0,24,   9.3,24,  14.0, 999.9,   87.1 ,  72.0 , 0.00G,999.9, 000000,
744860,94789, 20130706,   81.6,24,   71.9,24, 1019.9,24, 1019.1,24,  10.0,24,   9.5,24,  15.9, 999.9,   93.0 ,  73.0 , 0.00G,999.9, 000000,
744860,94789, 20130707,   82.5,24,   72.5,24, 1016.9,24, 1016.2,24,  10.0,24,   8.7,24,  13.0, 999.9,   93.0 ,  75.0 , 0.00G,999.9, 000000,
744860,94789, 20130708,   81.3,24,   68.5,24, 1016.1,24, 1015.3,24,  10.0,24,  11.0,24,  15.9,  25.1,   88.0 ,  73.9 , 0.00G,999.9, 000000,
744860,94789, 20130709,   78.7,24,   68.5,24, 1017.6,24, 1016.8,24,   9.8,24,   9.5,24,  13.0,  19.0,   87.1 ,  73.0 , 0.00G,999.9, 000000,
744860,94789, 20130710,   77.6,24,   70.8,24, 1014.3,24, 1013.7,24,   9.3,24,   8.0,24,  14.0, 999.9,   87.1 ,  72.0 , 0.02G,999.9, 010010,
744860,94789, 20130711,   78.4,24,   69.1,24, 1010.8,24, 1010.1,24,  10.0,24,   6.7,24,  12.0, 999.9,   88.0 ,  72.0 , 0.04G,999.9, 010000,
744860,94789, 20130712,   75.7,24,   64.8,24, 1015.3,23, 1014.6,24,   9.4,24,   9.0,24,  15.0,  19.0,   88.0 ,  71.1 , 0.00G,999.9, 010000,
744860,94789, 20130713,   75.4,24,   71.0,24, 1022.1,19, 1021.0,24,   7.5,24,   7.7,24,  13.0,  20.0,   84.0*,  69.8*, 0.27G,999.9, 010000,
744860,94789, 20130714,   79.8,24,   72.3,24, 1025.8,19, 1025.2,24,   8.9,24,   8.8,24,  17.1,  21.0,   89.1 ,  71.1 , 0.00G,999.9, 000000,
744860,94789, 20130715,   84.6,24,   71.3,24, 1023.2,24, 1022.4,24,  10.0,24,   7.4,24,  13.0, 999.9,   97.0 ,  73.0 , 0.00G,999.9, 000000,
744860,94789, 20130716,   86.9,24,   66.4,24, 1021.3,24, 1020.5,24,  10.0,24,   8.0,24,  14.0,  21.0,   97.0 ,  77.0 , 0.00G,999.9, 000000,
744860,94789, 20130717,   87.4,24,   65.8,24, 1021.0,24, 1020.2,24,  10.0,24,   6.3,24,  11.1, 999.9,   96.1 ,  78.1 , 0.00G,999.9, 000000,
744860,94789, 20130718,   86.4,24,   71.6,24, 1017.2,24, 1016.4,24,   9.7,24,   8.6,24,  15.9,  17.1,  100.0 ,  77.0 , 0.00G,999.9, 000000,
744860,94789, 20130719,   86.3,24,   76.0,24, 1013.6,24, 1012.9,24,   8.4,24,   8.9,24,  14.0, 999.9,  100.0 ,  77.0 , 0.00G,999.9, 000000,
744860,94789, 20130720,   86.4,24,   72.2,24, 1009.0,24, 1008.1,24,   8.8,24,  12.3,24,  21.0,  28.0,   96.1 ,  80.1 , 0.00G,999.9, 010010,
744860,94789, 20130721,   81.6,24,   66.4,24, 1012.4,23, 1011.3,24,  10.0,24,   8.1,24,  15.9, 999.9,   96.1 ,  77.0 , 0.02G,999.9, 010010,
744860,94789, 20130722,   78.4,24,   71.8,24, 1013.6,20, 1012.8,24,   9.5,24,   5.8,24,  11.1, 999.9,   88.0 ,  73.9 , 0.01G,999.9, 010000,
744860,94789, 20130723,   78.6,24,   72.7,24, 1005.0,17, 1005.0,24,   9.0,24,   8.8,24,  18.1,  22.0,   87.1 ,  73.0 , 0.48G,999.9, 010010,
744860,94789, 20130724,   81.2,24,   65.8,24, 1005.3,24, 1004.5,24,  10.0,24,   8.8,24,  14.0,  20.0,   88.0 ,  73.0 , 0.40G,999.9, 000000,
744860,94789, 20130725,   68.4,24,   54.0,24, 1015.1,24, 1014.3,24,  10.0,24,  12.8,24,  17.1,  24.1,   88.0 ,  64.9 , 0.00G,999.9, 010000,
744860,94789, 20130726,   70.8,24,   59.2,24, 1016.6,22, 1015.8,24,  10.0,24,   8.7,24,  12.0,  15.9,   84.0 ,  63.0 , 0.03G,999.9, 010000,
744860,94789, 20130727,   73.8,24,   65.3,24, 1017.5,24, 1016.7,24,  10.0,24,   8.7,24,  15.0, 999.9,   84.0 ,  64.0 , 0.00G,999.9, 000000,
744860,94789, 20130728,   72.7,24,   67.9,24, 1015.2,21, 1014.5,24,   9.4,24,   6.3,24,  13.0,  20.0,   81.0 ,  68.0 , 0.00G,999.9, 010000,
744860,94789, 20130729,   76.4,24,   67.2,24, 1016.1,23, 1015.1,24,   9.8,24,   6.5,24,  15.9, 999.9,   84.0 ,  68.0 , 0.07G,999.9, 010010,
744860,94789, 20130730,   76.7,24,   51.9,24, 1020.0,24, 1019.1,24,  10.0,24,   8.7,24,  13.0,  19.0,   84.9 ,  66.9 , 0.00G,999.9, 000000,
744860,94789, 20130731,   75.5,24,   55.9,24, 1020.3,24, 1019.5,24,  10.0,24,   6.8,24,  13.0, 999.9,   84.9 ,  66.9 , 0.00G,999.9, 000000,
744860,94789, 20130801,   72.0,24,   65.2,24, 1015.3,22, 1014.4,24,   9.1,24,   8.3,24,  17.1,  19.0,   82.0 ,  68.0 , 0.00G,999.9, 010000,
744860,94789, 20130802,   75.1,24,   64.8,24, 1011.4,23, 1010.6,24,   9.1,24,   8.6,24,  15.0, 999.9,   84.9 ,  68.0 , 0.65G,999.9, 010000,
744860,94789, 20130803,   74.7,24,   63.5,24, 1012.6,24, 1011.8,24,  10.0,24,   9.9,24,  15.0, 999.9,   84.9 ,  68.0 , 0.00G,999.9, 010000,
744860,94789, 20130804,   75.0,24,   56.7,24, 1011.7,24, 1010.9,24,  10.0,24,   8.6,24,  17.1,  21.0,   82.9 ,  66.9 , 0.00G,999.9, 000000,
744860,94789, 20130805,   72.0,24,   46.5,24, 1016.0,24, 1015.2,24,  10.0,24,  10.0,24,  15.0,  22.9,   82.9 ,  64.0 , 0.00G,999.9, 000000,
744860,94789, 20130806,   72.4,24,   56.8,24, 1018.7,24, 1017.9,24,  10.0,24,   8.0,24,  15.0, 999.9,   80.1 ,  64.0 , 0.00G,999.9, 000000,
744860,94789, 20130807,   73.7,24,   61.2,24, 1020.5,24, 1019.7,24,  10.0,24,   8.8,24,  14.0,  19.0,   80.1 ,  64.0 , 0.00G,999.9, 000000,
744860,94789, 20130808,   74.0,24,   69.5,24, 1018.2,18, 1017.5,24,   9.3,24,  10.9,24,  21.0,  22.0,   81.0*,  69.8*, 0.43G,999.9, 010000,
744860,94789, 20130809,   75.8,24,   72.2,24, 1013.6,20, 1013.0,24,   8.0,24,  13.0,24,  18.1,  25.1,   82.0 ,  70.0 , 0.29G,999.9, 010000,
744860,94789, 20130810,   78.1,24,   63.9,24, 1013.7,24, 1012.8,22,   9.7,24,   9.0,24,  13.0,  19.0,   84.9 ,  71.1 , 0.01G,999.9, 010000,
744860,94789, 20130811,   73.9,24,   53.4,24, 1018.5,24, 1017.7,24,  10.0,24,   7.0,24,  12.0, 999.9,   84.9 ,  66.0 , 0.00G,999.9, 000000,
744860,94789, 20130812,   73.8,24,   67.1,24, 1016.5,24, 1015.7,24,   9.7,24,   5.7,24,  11.1, 999.9,   81.0 ,  66.0 , 0.15G,999.9, 010000,
744860,94789, 20130813,   72.4,24,   68.5,24, 1010.4,21, 1009.7,24,   7.6,24,   4.6,24,   8.9, 999.9,   80.1 ,  69.1 , 0.34G,999.9, 010010,
744860,94789, 20130814,   70.2,24,   53.7,24, 1010.1,24, 1009.0,24,  10.0,24,  13.0,24,  22.0,  28.0,   77.0 ,  61.0 , 0.73G,999.9, 000000,
744860,94789, 20130815,   69.2,24,   48.8,24, 1018.7,24, 1017.9,24,  10.0,24,   9.2,24,  17.1,  20.0,   77.0 ,  60.1 , 0.00G,999.9, 000000,
744860,94789, 20130816,   70.5,24,   54.6,24, 1021.2,24, 1020.4,24,   9.9,24,   6.4,24,  13.0, 999.9,   79.0 ,  60.1 , 0.00G,999.9, 000000,
744860,94789, 20130817,   72.0,24,   56.7,24, 1024.1,24, 1023.3,24,  10.0,24,   5.2,24,   8.9, 999.9,   81.0 ,  62.1 , 0.00G,999.9, 000000,
744860,94789, 20130818,   71.1,24,   58.8,24, 1023.9,24, 1023.1,24,  10.0,24,   4.3,24,   7.0, 999.9,   81.0 ,  62.1 , 0.00G,999.9, 010000,
744860,94789, 20130819,   71.3,24,   59.5,24, 1019.6,24, 1018.8,24,  10.0,24,   8.1,24,  15.0, 999.9,   78.1 ,  64.9 , 0.00G,999.9, 010000,
744860,94789, 20130820,   75.3,24,   64.4,24, 1018.9,24, 1018.1,24,   8.6,24,   8.2,24,  14.0, 999.9,   84.9 ,  64.9 , 0.00G,999.9, 000000,
744860,94789, 20130821,   77.2,24,   66.0,24, 1020.7,24, 1019.9,24,   9.8,24,   6.8,24,  15.0, 999.9,   88.0 ,  68.0 , 0.00G,999.9, 000000,
744860,94789, 20130822,   74.4,24,   69.9,24, 1016.7,23, 1016.0,24,   9.2,24,   7.2,24,  11.1, 999.9,   88.0 ,  69.1 , 0.00G,999.9, 010010,
744860,94789, 20130823,   76.1,24,   60.0,24, 1014.1,24, 1013.3,24,   9.8,24,   9.7,24,  14.0,  20.0,   84.0 ,  71.1 , 0.08G,999.9, 000000,
744860,94789, 20130824,   71.6,24,   52.9,24, 1023.1,24, 1022.3,24,  10.0,24,   9.3,24,  13.0,  18.1,   84.0 ,  64.0 , 0.00G,999.9, 000000,
744860,94789, 20130825,   71.7,24,   56.6,24, 1027.7,24, 1026.9,24,  10.0,24,   7.4,24,  15.0, 999.9,   81.0 ,  63.0 , 0.00G,999.9, 000000,
744860,94789, 20130826,   73.6,24,   58.9,24, 1021.2,24, 1020.4,24,  10.0,24,  12.3,24,  17.1, 999.9,   84.0 ,  63.0 , 0.00G,999.9, 000000,
744860,94789, 20130827,   77.9,24,   66.4,24, 1011.9,24, 1011.1,24,  10.0,24,  11.2,24,  15.0,  22.0,   88.0 ,  68.0 , 0.05G,999.9, 010000,
744860,94789, 20130828,   76.7,24,   67.3,24, 1011.9,24, 1011.1,24,   9.7,24,   3.8,24,   9.9, 999.9,   88.0 ,  69.1 , 0.03G,999.9, 000000,
744860,94789, 20130829,   75.0,24,   66.7,24, 1014.6,23, 1013.6,24,   9.2,24,   7.0,24,  13.0,  19.0,   84.9 ,  69.1 , 0.00G,999.9, 010000,
744860,94789, 20130830,   73.8,24,   65.5,24, 1015.2,20, 1014.9,24,  10.0,24,   8.5,24,  14.0, 999.9,   82.9 ,  69.1 , 0.00G,999.9, 000000,
744860,94789, 20130831,   76.1,24,   69.4,24, 1011.4,23, 1010.6,24,   9.7,24,  10.0,24,  15.9, 999.9,   82.9 ,  69.1 , 0.00G,999.9, 000000,
744860,94789, 20130901,   76.4,24,   71.6,24, 1010.7,19, 1009.9,24,   9.4,24,   7.9,24,  13.0, 999.9,   84.0 ,  72.0 , 0.02G,999.9, 010010,
744860,94789, 20130902,   76.0,24,   73.1,24, 1008.7,15, 1008.1,24,   4.3,24,   5.5,24,   9.9, 999.9,   84.0 ,  73.0 , 0.00H,999.9, 010000,
744860,94789, 20130903,   76.6,24,   66.9,24, 1008.1,17, 1007.1,24,   7.8,24,   7.0,24,  14.0,  20.0,   84.9*,  71.6*, 0.01G,999.9, 110010,
744860,94789, 20130904,   74.1,24,   54.0,24, 1013.8,24, 1013.0,24,  10.0,24,  11.3,24,  18.1,  22.0,   84.9 ,  66.0 , 0.00I,999.9, 000000,
744860,94789, 20130905,   74.2,24,   53.3,24, 1015.2,24, 1014.4,24,  10.0,24,  10.7,24,  15.9,  22.0,   82.0 ,  66.0 , 0.00G,999.9, 000000,
744860,94789, 20130906,   65.3,24,   41.2,24, 1022.4,24, 1021.6,24,  10.0,24,   8.2,24,  14.0, 999.9,   82.0 ,  55.9 , 0.00G,999.9, 000000,
744860,94789, 20130907,   66.6,24,   48.7,24, 1019.0,24, 1018.2,24,  10.0,24,   8.2,24,  15.9, 999.9,   78.1 ,  55.9 , 0.00G,999.9, 000000,
744860,94789, 20130908,   73.8,24,   56.8,24, 1011.7,24, 1010.9,24,  10.0,24,  11.0,24,  15.9,  22.0,   87.1 ,  57.9 , 0.00G,999.9, 010000,
744860,94789, 20130909,   65.3,24,   44.7,24, 1021.5,24, 1020.7,24,  10.0,24,   7.9,24,  15.0,  19.0,   73.0*,  55.9*, 0.00G,999.9, 000000,
744860,94789, 20130910,   73.0,24,   65.1,24, 1020.8,23, 1020.1,24,  10.0,24,  11.6,24,  15.9, 999.9,   81.0 ,  54.0 , 0.00G,999.9, 000000,
744860,94789, 20130911,   77.5,24,   70.5,24, 1019.0,24, 1018.2,24,   8.5,24,   9.2,24,  19.0,  24.1,   88.0 ,  70.0 , 0.00G,999.9, 000000,
744860,94789, 20130912,   75.2,24,   69.6,24, 1013.0,24, 1012.3,24,   8.0,24,   8.7,24,  15.9,  22.9,   82.0*,  71.6*, 0.00G,999.9, 010010,
744860,94789, 20130913,   72.6,24,   62.0,24, 1005.4,24, 1004.6,24,   9.7,24,   9.5,24,  18.1,  22.9,   82.0 ,  68.0 , 0.38G,999.9, 010000,
744860,94789, 20130914,   62.4,24,   45.6,24, 1013.6,24, 1012.8,24,  10.0,24,  12.1,24,  18.1,  22.0,   80.1 ,  55.0 , 0.09G,999.9, 000000,
744860,94789, 20130915,   61.0,24,   44.6,24, 1021.2,24, 1020.4,24,  10.0,24,   7.8,24,  13.0, 999.9,   72.0 ,  51.1 , 0.00G,999.9, 000000,
744860,94789, 20130916,   65.6,24,   54.6,24, 1018.8,24, 1018.0,24,   9.9,24,   8.4,24,  14.0, 999.9,   75.0 ,  51.1 , 0.00G,999.9, 010000,
744860,94789, 20130917,   59.0,24,   38.0,24, 1027.0,24, 1026.2,24,  10.0,24,  11.7,24,  19.0,  24.1,   75.0 ,  48.9 , 0.02G,999.9, 000000,
744860,94789, 20130918,   59.5,24,   43.1,24, 1026.6,24, 1025.8,24,  10.0,24,   4.6,24,  12.0, 999.9,   70.0 ,  48.9 , 0.00G,999.9, 000000,
744860,94789, 20130919,   63.8,24,   50.6,24, 1021.8,24, 1021.0,24,  10.0,24,   9.4,24,  14.0, 999.9,   75.0 ,  50.0 , 0.00G,999.9, 000000,
744860,94789, 20130920,   65.8,24,   56.0,24, 1018.7,24, 1017.9,24,  10.0,24,   7.3,24,  13.0, 999.9,   75.9 ,  54.0 , 0.00G,999.9, 000000,
744860,94789, 20130921,   66.5,24,   61.8,24, 1013.9,21, 1013.0,24,   9.7,24,   8.3,24,  18.1,  25.1,   75.9 ,  55.9 , 0.00G,999.9, 010000,
744860,94789, 20130922,   67.5,24,   55.0,24, 1007.2,24, 1006.2,24,   8.9,24,  13.1,24,  22.0,  25.1,   75.0 ,  57.0 , 1.49G,999.9, 010000,
744860,94789, 20130923,   58.9,24,   39.8,24, 1014.5,24, 1013.7,24,  10.0,24,  11.1,24,  19.0,  22.9,   72.0 ,  50.0 , 1.16G,999.9, 000000,
744860,94789, 20130924,   59.3,24,   40.9,24, 1015.9,24, 1015.2,24,  10.0,24,   8.0,24,  15.0, 999.9,   75.0 ,  48.0 , 0.00G,999.9, 000000,
744860,94789, 20130925,   63.3,24,   43.7,24, 1013.6,24, 1012.8,24,  10.0,24,   7.0,24,  11.1, 999.9,   75.0 ,  48.0 , 0.00G,999.9, 000000,
744860,94789, 20130926,   62.3,24,   54.8,24, 1015.6,24, 1014.8,24,  10.0,24,   6.2,24,  11.1, 999.9,   72.0 ,  51.1 , 0.00G,999.9, 000000,
744860,94789, 20130927,   60.7,24,   51.2,24, 1021.7,24, 1020.9,24,  10.0,24,   5.5,24,   9.9, 999.9,   70.0 ,  52.0 , 0.00G,999.9, 000000,
744860,94789, 20130928,   64.3,24,   51.1,24, 1025.4,24, 1024.6,24,  10.0,24,   6.5,24,   9.9, 999.9,   73.9 ,  52.0 , 0.00G,999.9, 000000,
744860,94789, 20130929,   62.2,24,   53.0,24, 1022.6,24, 1021.8,24,  10.0,24,   5.4,24,   8.9, 999.9,   73.9 ,  54.0 , 0.00G,999.9, 000000,
744860,94789, 20130930,   61.1,24,   52.1,24, 1018.1,24, 1017.4,24,  10.0,24,   4.5,24,   9.9, 999.9,   72.0 ,  52.0 , 0.00G,999.9, 000000,
744860,94789, 20131001,   67.2,24,   53.5,24, 1015.2,24, 1014.5,24,  10.0,24,   7.1,24,  15.0, 999.9,   81.0 ,  52.0 , 0.00G,999.9, 000000,
744860,94789, 20131002,   71.1,24,   58.1,24, 1014.3,24, 1013.6,24,  10.0,24,   8.0,24,  15.9,  20.0,   84.9 ,  57.9 , 0.00G,999.9, 000000,
744860,94789, 20131003,   71.4,24,   54.4,24, 1018.0,24, 1017.2,24,  10.0,24,   5.4,24,  11.1, 999.9,   84.9 ,  60.1 , 0.00G,999.9, 000000,
744860,94789, 20131004,   69.9,24,   60.9,24, 1017.6,24, 1016.8,24,   9.3,24,   6.3,24,  13.0, 999.9,   80.1 ,  60.1 , 0.00G,999.9, 000000,
744860,94789, 20131005,   68.4,24,   62.9,24, 1017.7,21, 1017.0,24,   6.8,24,   4.8,24,   8.0, 999.9,   80.1 ,  62.1 , 0.01G,999.9, 010000,
744860,94789, 20131006,   66.2,24,   64.0,24, 1018.7,17, 1018.0,24,   2.6,24,   7.8,24,  13.0, 999.9,   75.9 ,  64.0 , 0.00H,999.9, 010000,
744860,94789, 20131007,   70.3,24,   66.1,24, 1014.4,17, 1013.4,24,   7.8,24,  13.5,24,  26.0,  35.0,   78.1 ,  64.0 , 0.00G,999.9, 010000,
744860,94789, 20131008,   61.9,24,   44.1,24, 1020.3,24, 1019.6,24,  10.0,24,  10.5,24,  15.0,  19.0,   78.1 ,  55.0 , 0.26G,999.9, 000000,
744860,94789, 20131009,   59.1,24,   44.4,24, 1027.6,24, 1026.8,24,  10.0,24,   9.1,24,  15.0,  21.0,   68.0 ,  53.1 , 0.00G,999.9, 000000,
744860,94789, 20131010,   59.2,24,   50.6,24, 1023.4,24, 1022.7,24,  10.0,24,  12.1,24,  17.1,  22.0,   66.2*,  55.4*, 0.00G,999.9, 010000,
744860,94789, 20131011,   63.6,24,   55.7,24, 1017.7,23, 1016.8,24,   9.9,24,  14.3,24,  15.9,  22.0,   69.1 ,  55.9 , 0.00G,999.9, 010000,
744860,94789, 20131012,   65.8,24,   49.1,24, 1020.3,23, 1019.6,24,  10.0,24,  11.9,24,  18.1,  26.0,   75.0 ,  59.0 , 0.00G,999.9, 010000,
744860,94789, 20131013,   61.4,24,   50.2,24, 1027.1,23, 1026.2,24,  10.0,24,  11.9,24,  17.1,  22.9,   75.0 ,  55.9 , 0.00G,999.9, 000000,
744860,94789, 20131014,   56.5,24,   46.6,24, 1027.5,24, 1026.7,24,  10.0,24,   5.5,24,   8.0, 999.9,   68.0 ,  48.9 , 0.00G,999.9, 000000,
744860,94789, 20131015,   58.3,24,   48.0,24, 1023.7,24, 1022.9,24,  10.0,24,   4.6,24,  11.1, 999.9,   70.0 ,  48.9 , 0.00G,999.9, 000000,
744860,94789, 20131016,   59.2,24,   53.4,24, 1018.7,22, 1017.6,24,  10.0,24,   4.5,24,   7.0, 999.9,   70.0 ,  50.0 , 0.00G,999.9, 000000,
744860,94789, 20131017,   63.7,24,   59.7,24, 1012.4,20, 1011.6,24,   8.6,24,   6.7,24,  14.0, 999.9,   72.0 ,  54.0 , 0.00G,999.9, 010000,
744860,94789, 20131018,   63.9,24,   49.5,24, 1009.9,23, 1008.7,24,   9.5,24,  14.4,24,  19.0,  27.0,   72.0 ,  57.9 , 0.01G,999.9, 010000,
744860,94789, 20131019,   58.3,24,   44.1,24, 1014.2,24, 1013.5,24,  10.0,24,   5.7,24,  14.0, 999.9,   70.0 ,  50.0 , 0.00G,999.9, 010000,
